record_id,date,weather_station,district,rainfall_mm,max_temperature_c,min_temperature_c,flood_incidents,water_supply_interruptions,crop_yield_index,school_closure_days,district_policy_pressure_index
1138,2024-10-19,Winneba,Abura Asebu Kwamankese,28.4,34.4,23.6,1,5,95.8,0,42.7
1139,2022-02-14,Komenda,Komenda,56.8,31.4,24.9,1,4,89.3,1,32.3
1140,2021-10-04,Cape Coast North,Ekumfi,142.9,31.5,26.4,1,7,78.3,0,39.2
1141,2023-09-11,Komenda,Mfantsiman,81.0,29.9,23.4,1,5,91.1,0,55.1
1142,2024-05-17,Cape Coast North,Elmina,74.0,30.9,24.5,1,2,85.0,0,35.1
1143,2021-05-07,Mankessim,Komenda,110.8,30.4,22.6,0,6,86.1,1,33.7
1144,2021-11-12,Winneba,Ekumfi,122.1,32.2,24.7,2,5,86.6,2,42.5
1145,2025-11-26,Winneba,Mfantsiman,82.4,32.6,23.2,0,2,88.1,0,48.2
1146,2024-08-27,Komenda,Cape Coast,102.7,30.4,24.6,2,4,83.2,0,35.7
1147,2024-02-23,Mankessim,Mfantsiman,59.4,28.9,23.1,0,2,96.8,0,58.1
1148,2021-12-29,Cape Coast North,Elmina,116.7,36.1,24.5,4,4,79.0,0,53.9
1149,2021-07-20,Cape Coast South,Cape Coast,34.5,34.2,23.2,0,4,84.1,1,42.5
1150,2022-05-19,Mankessim,Mfantsiman,19.6,26.2,24.6,0,6,81.8,1,31.9
1151,2023-09-02,Cape Coast South,Mfantsiman,73.8,30.2,25.6,1,5,73.7,0,21.2
1152,2024-10-22,Winneba,Abura Asebu Kwamankese,55.6,29.8,23.7,1,1,89.3,0,38.8
1153,2021-11-20,Winneba,Komenda,114.0,31.5,25.0,1,5,83.3,0,40.8
1154,2023-05-06,Mankessim,Cape Coast,48.7,32.7,24.6,1,4,73.7,0,51.2
1155,2025-12-09,Mankessim,Komenda,20.0,34.1,22.2,0,5,93.7,0,48.2
1156,2021-04-18,Mankessim,Elmina,99.6,27.6,26.3,1,4,92.3,0,46.6
1157,2025-07-30,Elmina,Abura Asebu Kwamankese,73.5,33.2,22.6,1,0,85.0,1,41.5
1158,2023-11-07,Winneba,Mfantsiman,44.1,30.6,23.4,2,3,90.8,1,75.4
1159,2022-05-25,Mankessim,Cape Coast,63.9,33.9,25.4,0,3,93.0,1,36.4
1160,2024-07-02,Winneba,Elmina,63.6,31.8,23.8,0,4,85.7,0,52.9
1161,2023-10-06,Elmina,Abura Asebu Kwamankese,5.2,31.6,24.8,0,1,93.8,1,45.6
1162,2021-10-26,Elmina,Abura Asebu Kwamankese,68.1,30.0,22.4,0,2,92.7,1,35.2
1163,2023-10-30,Komenda,Cape Coast,105.0,34.7,23.3,1,1,86.0,2,46.4
1164,2025-04-02,Mankessim,Elmina,83.1,29.5,21.9,0,4,89.9,1,34.6
1165,2025-03-10,Winneba,Mfantsiman,60.2,31.0,24.8,0,2,91.1,0,22.6
1166,2022-10-18,Cape Coast South,Cape Coast,95.6,33.0,21.7,1,6,91.0,3,39.1
1167,2021-02-20,Winneba,Elmina,35.3,30.6,22.5,0,4,81.4,0,33.1
1168,2023-03-14,Winneba,Ekumfi,110.6,32.9,25.1,1,5,87.3,2,19.1
1169,2023-12-12,Mankessim,Abura Asebu Kwamankese,47.5,25.5,23.6,0,0,94.5,0,17.7
1170,2023-04-25,Cape Coast North,Ekumfi,24.0,29.9,23.1,0,1,95.3,0,40.4
1171,2022-06-08,Cape Coast North,Komenda,42.0,32.1,23.9,0,4,101.5,0,23.0
1172,2023-06-02,Komenda,Elmina,85.0,29.1,27.2,0,4,81.3,0,29.2
1173,2021-04-04,Cape Coast South,Abura Asebu Kwamankese,130.1,33.7,26.5,0,1,83.1,0,32.7
1174,2024-05-03,Cape Coast North,Elmina,170.4,31.3,24.4,1,4,93.7,2,58.5
1175,2023-08-23,Mankessim,Elmina,181.9,30.6,29.2,4,5,86.5,1,51.9
1176,2025-10-31,Mankessim,Mfantsiman,32.5,31.6,24.3,1,5,86.8,0,36.6
1177,2023-06-28,Cape Coast South,Abura Asebu Kwamankese,109.3,29.1,25.7,2,4,83.8,0,39.7
1178,2023-10-12,Elmina,Ekumfi,63.7,32.9,22.8,0,3,84.8,0,37.6
1179,2023-02-20,Winneba,Mfantsiman,62.1,28.9,25.2,2,1,82.7,1,43.7
1180,2021-06-05,Komenda,Abura Asebu Kwamankese,62.4,33.4,23.5,1,4,81.9,0,43.7
1181,2021-05-01,Cape Coast South,Elmina,99.0,32.0,23.8,1,4,85.9,0,32.5
1182,2021-10-30,Mankessim,Cape Coast,127.7,32.0,26.4,5,5,78.7,0,34.5
1183,2024-12-22,Cape Coast North,Komenda,104.4,28.7,25.0,0,2,93.9,1,52.0
1184,2022-03-23,Winneba,Ekumfi,55.1,25.9,24.2,1,1,90.3,1,36.4
1185,2025-01-16,Winneba,Abura Asebu Kwamankese,45.8,29.4,26.3,1,1,89.9,0,51.7
1186,2024-11-28,Winneba,Elmina,50.9,28.4,24.0,0,1,94.7,1,33.7
1187,2024-10-03,Mankessim,Ekumfi,170.4,28.5,23.1,1,2,81.2,2,51.6
1188,2021-10-19,Komenda,Komenda,37.0,30.8,22.7,1,4,96.0,0,36.6
1189,2025-04-30,Elmina,Ekumfi,104.6,34.2,23.6,2,4,85.6,1,39.3
1190,2024-11-05,Winneba,Cape Coast,66.4,34.9,22.6,0,5,84.1,0,43.9
1191,2021-04-22,Winneba,Komenda,121.4,27.2,25.0,3,0,79.5,1,63.5
1192,2024-02-23,Winneba,Cape Coast,58.2,31.2,24.7,2,3,74.2,0,48.4
1193,2024-01-11,Elmina,Mfantsiman,69.3,34.6,26.7,1,5,93.0,0,40.7
1194,2021-09-11,Cape Coast North,Elmina,81.8,30.2,24.3,0,2,77.3,1,34.5
1195,2025-09-17,Mankessim,Cape Coast,91.7,32.4,24.3,2,0,83.3,2,48.5
1196,2023-05-09,Cape Coast South,Ekumfi,110.8,33.2,25.1,3,4,89.0,0,46.8
1197,2022-10-04,Winneba,Ekumfi,72.8,27.9,23.7,3,4,78.3,0,53.5
1198,2023-12-02,Winneba,Komenda,153.0,29.1,24.5,4,4,84.7,0,53.6
1199,2021-04-14,Cape Coast North,Mfantsiman,53.3,30.1,24.0,0,3,85.0,0,45.3
1200,2024-08-22,Elmina,Cape Coast,85.7,33.5,25.1,1,1,91.8,1,31.3
1201,2021-01-31,Mankessim,Ekumfi,56.7,32.9,25.8,0,5,91.7,0,52.0
1202,2023-04-30,Mankessim,Ekumfi,84.6,29.4,23.8,1,5,82.0,1,31.6
1203,2025-11-15,Elmina,Abura Asebu Kwamankese,75.5,33.4,23.7,2,3,98.4,0,41.3
1204,2023-08-02,Cape Coast South,Abura Asebu Kwamankese,53.5,33.1,26.0,0,3,102.8,2,37.1
1205,2022-05-10,Elmina,Komenda,54.3,31.5,24.1,2,3,85.3,0,40.6
1206,2025-10-17,Elmina,Komenda,72.2,33.0,26.6,1,2,89.7,0,37.7
1207,2024-01-09,Cape Coast North,Abura Asebu Kwamankese,53.8,33.1,22.8,0,2,93.2,0,47.6
1208,2025-08-17,Cape Coast North,Ekumfi,65.6,30.0,21.3,1,5,100.1,1,33.1
1209,2021-01-25,Cape Coast North,Mfantsiman,55.0,29.5,22.4,0,1,78.9,1,25.6
1210,2023-09-24,Cape Coast South,Mfantsiman,69.7,31.9,25.3,0,1,94.4,1,55.6
1211,2023-11-25,Elmina,Elmina,31.8,32.4,23.3,0,2,86.8,2,47.9
1212,2021-04-21,Cape Coast North,Komenda,34.2,33.3,23.0,1,1,89.6,1,39.8
1213,2025-10-16,Komenda,Komenda,48.4,33.6,24.4,0,4,92.6,0,28.8
1214,2024-09-14,Mankessim,Elmina,102.6,33.1,25.3,3,2,90.8,1,67.4
1215,2025-12-31,Winneba,Abura Asebu Kwamankese,19.8,32.2,25.4,0,3,99.9,2,38.1
1216,2021-06-22,Komenda,Abura Asebu Kwamankese,46.5,27.9,21.6,1,6,84.3,0,50.3
1217,2022-06-19,Cape Coast South,Mfantsiman,135.9,29.6,23.5,1,5,87.3,2,35.7
1218,2021-04-01,Elmina,Cape Coast,79.9,30.7,25.7,0,3,94.2,0,48.4
1219,2025-05-29,Elmina,Ekumfi,74.9,30.0,23.1,0,8,82.7,0,10.8
1220,2023-02-23,Winneba,Cape Coast,31.4,33.1,22.9,1,4,87.5,2,12.3
1221,2021-01-04,Cape Coast South,Ekumfi,25.6,27.9,22.7,1,3,91.4,0,54.9
1222,2025-09-14,Mankessim,Mfantsiman,83.2,32.7,25.2,1,2,82.1,1,51.7
1223,2024-10-06,Cape Coast South,Cape Coast,49.1,28.1,24.8,0,4,89.1,0,44.9
1224,2025-05-23,Komenda,Komenda,48.0,29.3,23.6,1,2,91.1,0,41.9
1225,2022-05-10,Cape Coast South,Komenda,87.4,29.9,22.7,0,2,90.6,1,64.9
1226,2022-09-18,Elmina,Mfantsiman,53.0,28.6,24.4,0,4,98.2,1,25.5
1227,2023-04-01,Elmina,Mfantsiman,81.3,29.8,23.0,1,2,83.0,2,53.8
1228,2022-02-02,Elmina,Cape Coast,72.5,28.9,25.0,0,3,86.5,0,42.9
1229,2024-02-09,Elmina,Komenda,150.6,28.7,23.5,0,1,87.3,1,33.2
1230,2022-01-13,Komenda,Komenda,50.4,33.4,24.0,0,4,106.4,0,52.6
1231,2022-10-05,Elmina,Elmina,80.3,29.8,23.3,3,3,88.4,1,52.6
1232,2021-10-25,Elmina,Cape Coast,22.9,31.0,24.5,0,3,95.6,1,43.7
1233,2023-10-03,Winneba,Elmina,33.4,30.4,21.9,1,5,93.9,0,41.4
1234,2024-05-03,Komenda,Komenda,44.2,29.9,22.2,0,3,89.9,2,35.9
1235,2025-09-10,Komenda,Cape Coast,169.0,31.0,23.5,2,4,77.7,1,43.5
1236,2025-12-17,Cape Coast South,Cape Coast,37.4,30.7,22.9,1,5,97.2,0,42.1
1237,2024-04-21,Cape Coast South,Mfantsiman,70.9,26.6,22.3,1,2,105.7,0,63.7
1238,2021-07-13,Cape Coast North,Abura Asebu Kwamankese,170.0,34.5,24.8,2,3,88.1,2,29.0
1239,2025-10-14,Elmina,Mfantsiman,49.1,30.0,22.6,0,2,91.5,0,27.4
1240,2022-07-19,Elmina,Cape Coast,48.6,33.6,22.2,0,3,89.2,1,38.2
1241,2022-02-14,Winneba,Cape Coast,57.5,29.4,23.4,2,6,92.9,1,30.3
1242,2021-01-19,Mankessim,Elmina,60.4,28.6,26.1,0,5,90.9,4,26.9
1243,2022-01-08,Komenda,Komenda,134.9,31.6,22.8,0,2,82.8,1,53.6
1244,2023-11-23,Komenda,Komenda,72.3,31.3,22.2,0,1,83.2,0,47.0
1245,2021-04-21,Winneba,Mfantsiman,33.5,32.1,27.1,1,6,95.6,0,38.3
1246,2023-05-16,Komenda,Mfantsiman,71.9,31.3,23.8,1,7,101.6,1,30.0
1247,2025-12-25,Mankessim,Abura Asebu Kwamankese,59.8,30.2,25.9,1,6,92.6,0,43.6
1248,2021-10-31,Winneba,Ekumfi,94.1,29.9,21.3,1,1,80.2,0,45.9
1249,2024-08-25,Mankessim,Abura Asebu Kwamankese,51.7,30.7,22.1,0,1,86.7,0,39.4
1250,2025-09-16,Elmina,Cape Coast,152.6,35.2,26.1,0,2,98.3,1,53.9
1251,2025-03-16,Elmina,Mfantsiman,100.0,28.2,23.5,1,5,81.2,1,55.6
1252,2022-03-09,Winneba,Mfantsiman,45.8,28.4,21.1,0,0,99.8,1,56.3
1253,2025-01-25,Elmina,Abura Asebu Kwamankese,51.8,32.9,26.0,1,2,85.1,0,50.5
1254,2022-07-29,Cape Coast South,Abura Asebu Kwamankese,75.4,29.8,21.9,4,7,84.8,0,45.2
1255,2024-03-11,Cape Coast South,Komenda,20.8,29.7,23.4,0,1,102.1,0,29.4
1256,2021-06-06,Cape Coast North,Elmina,95.7,30.6,23.2,2,4,90.4,0,47.1
1257,2025-05-08,Winneba,Abura Asebu Kwamankese,24.2,31.0,23.7,1,6,93.2,0,25.5
1258,2025-12-23,Komenda,Cape Coast,52.0,28.6,24.1,0,6,86.6,0,42.8
1259,2024-11-03,Komenda,Komenda,64.2,31.1,21.4,2,1,98.8,0,50.1
1260,2023-07-18,Cape Coast North,Elmina,66.1,30.9,26.5,2,2,85.3,0,36.8
1261,2025-09-29,Cape Coast South,Komenda,48.0,31.8,24.8,0,5,83.6,1,45.9
1262,2025-06-30,Winneba,Komenda,32.3,32.5,24.7,0,2,96.1,0,27.8
1263,2023-08-20,Cape Coast North,Abura Asebu Kwamankese,50.6,28.7,23.9,0,2,86.5,0,38.8
1264,2022-08-08,Cape Coast South,Ekumfi,50.7,29.4,25.0,0,3,89.2,0,43.4
1265,2025-04-04,Winneba,Ekumfi,48.1,34.3,23.6,0,3,101.7,1,41.2
1266,2022-04-20,Elmina,Mfantsiman,58.4,27.9,23.2,1,3,78.4,0,34.8
1267,2024-02-20,Cape Coast South,Elmina,77.7,32.0,24.8,2,3,87.9,0,18.2
1268,2021-07-06,Winneba,Mfantsiman,76.3,30.4,23.6,1,2,92.5,0,49.8
1269,2025-02-07,Cape Coast South,Mfantsiman,25.1,26.8,23.2,0,4,92.7,1,69.1
1270,2025-02-06,Cape Coast South,Elmina,81.4,30.4,24.1,0,3,79.0,1,45.6
1271,2025-10-31,Cape Coast North,Cape Coast,68.8,30.1,25.4,0,3,84.2,1,33.9
1272,2024-06-06,Elmina,Ekumfi,43.8,27.2,22.0,0,1,97.4,0,47.3
1273,2025-06-02,Mankessim,Elmina,61.7,28.7,24.0,0,3,93.8,0,45.8
1274,2024-02-29,Mankessim,Mfantsiman,68.4,31.5,23.4,3,4,83.8,1,47.3
1275,2025-09-18,Winneba,Abura Asebu Kwamankese,86.8,30.2,23.8,4,1,101.9,0,48.8
1276,2023-07-06,Cape Coast South,Abura Asebu Kwamankese,70.9,32.9,23.9,2,7,90.9,0,42.4
1277,2023-03-25,Komenda,Cape Coast,41.1,36.6,21.9,1,6,99.6,0,38.5
1278,2023-10-19,Elmina,Ekumfi,37.7,30.3,24.5,0,3,88.6,0,59.8
1279,2025-06-25,Cape Coast South,Komenda,117.3,29.4,23.7,2,2,98.6,1,42.5
1280,2024-12-18,Komenda,Komenda,91.7,31.6,22.7,1,2,81.5,0,43.9
1281,2022-12-13,Cape Coast North,Ekumfi,81.2,30.5,22.4,1,1,96.6,1,36.4
1282,2022-08-05,Winneba,Komenda,10.1,30.7,23.8,0,6,80.4,0,36.6
1283,2025-01-13,Elmina,Ekumfi,42.3,32.6,26.8,0,4,101.2,2,46.2
1284,2021-02-26,Elmina,Abura Asebu Kwamankese,36.1,32.9,24.5,0,4,94.2,2,37.3
1285,2022-10-08,Winneba,Cape Coast,33.1,33.0,25.2,0,2,91.0,1,52.0
1286,2022-01-10,Cape Coast South,Abura Asebu Kwamankese,142.2,29.6,22.8,1,2,81.7,0,53.4
1287,2025-09-19,Winneba,Mfantsiman,28.2,32.0,24.7,0,4,93.2,0,45.6
1288,2025-01-22,Winneba,Mfantsiman,55.6,26.5,23.5,1,3,77.4,0,54.1
1289,2024-02-24,Elmina,Elmina,77.2,33.1,25.4,1,2,85.6,1,45.9
1290,2025-05-24,Cape Coast South,Cape Coast,94.2,28.5,21.9,1,2,94.4,2,38.5
1291,2024-09-15,Winneba,Cape Coast,58.7,32.0,22.8,1,4,99.0,1,45.5
1292,2022-07-18,Mankessim,Cape Coast,48.4,32.5,22.4,2,2,83.8,0,32.4
1293,2022-09-15,Mankessim,Abura Asebu Kwamankese,36.0,30.7,22.3,0,6,101.6,0,29.1
1294,2023-11-28,Cape Coast South,Cape Coast,107.4,32.2,20.9,2,3,76.3,0,47.6
1295,2025-05-26,Cape Coast North,Abura Asebu Kwamankese,106.9,31.5,24.2,1,7,90.5,0,20.9
1296,2025-02-16,Mankessim,Elmina,69.3,30.6,25.9,2,2,91.5,2,44.1
1297,2022-01-02,Elmina,Elmina,43.7,30.9,23.3,1,5,88.0,0,67.8
1298,2025-05-29,Elmina,Mfantsiman,126.8,31.5,22.8,2,5,96.0,2,49.8
1299,2021-07-04,Cape Coast North,Komenda,61.6,29.8,25.9,1,3,88.0,1,40.6
1300,2025-07-29,Winneba,Komenda,124.0,29.2,21.0,0,3,95.8,2,33.3
1301,2023-09-18,Cape Coast North,Abura Asebu Kwamankese,82.4,28.8,25.8,2,2,89.8,0,50.4
1302,2024-08-22,Cape Coast North,Mfantsiman,45.6,30.6,26.4,0,2,88.5,0,34.3
1303,2021-10-23,Elmina,Elmina,45.1,34.1,23.3,0,3,98.8,1,56.4
1304,2023-08-28,Komenda,Ekumfi,32.8,29.3,22.4,0,0,85.1,1,34.1
1305,2021-02-09,Elmina,Ekumfi,118.5,34.0,22.9,2,4,90.0,0,39.1
1306,2023-03-30,Cape Coast North,Elmina,27.4,31.2,27.1,1,2,99.8,0,41.9
1307,2024-05-28,Elmina,Elmina,21.6,28.6,26.2,1,3,86.7,0,52.7
1308,2022-08-25,Komenda,Ekumfi,109.2,28.3,25.6,2,7,88.9,1,42.6
1309,2023-11-10,Cape Coast North,Mfantsiman,66.9,34.2,22.3,2,3,95.1,0,31.8
1310,2023-10-23,Elmina,Mfantsiman,104.7,32.3,22.7,3,2,93.4,1,31.7
1311,2023-09-10,Winneba,Cape Coast,97.6,29.2,20.6,4,4,89.8,1,52.4
1312,2021-09-09,Cape Coast North,Ekumfi,94.9,28.6,21.3,1,2,93.7,2,26.5
1313,2024-12-01,Komenda,Elmina,55.0,31.9,27.5,3,4,96.5,0,42.9
1314,2025-06-05,Elmina,Komenda,66.0,29.8,23.2,0,0,88.2,1,42.5
1315,2024-04-07,Cape Coast North,Komenda,59.5,28.8,23.1,0,3,86.7,0,37.1
1316,2021-07-04,Elmina,Ekumfi,31.3,32.2,22.7,0,2,93.4,0,45.7
1317,2022-02-09,Mankessim,Elmina,58.4,30.9,23.4,1,3,90.6,2,61.6
1318,2021-02-08,Cape Coast South,Abura Asebu Kwamankese,38.3,28.6,22.4,0,4,92.1,0,37.4
1319,2022-10-28,Mankessim,Komenda,86.2,30.3,24.0,3,2,95.8,0,45.8
1320,2021-04-05,Cape Coast North,Mfantsiman,81.3,33.0,26.1,2,1,86.2,0,34.1
1321,2021-11-03,Cape Coast North,Elmina,50.0,28.5,23.8,0,5,85.2,2,38.4
1322,2022-08-06,Cape Coast South,Elmina,64.0,32.2,23.3,1,3,99.2,0,37.7
1323,2025-04-06,Elmina,Ekumfi,143.9,30.1,23.5,0,4,88.5,2,41.6
1324,2023-10-09,Winneba,Komenda,90.4,31.0,29.2,1,3,85.7,1,46.0
1325,2021-02-27,Winneba,Elmina,44.1,30.4,23.2,0,3,81.7,1,42.7
1326,2021-01-23,Winneba,Cape Coast,74.6,31.6,25.6,1,3,97.4,0,26.9
1327,2025-07-13,Mankessim,Cape Coast,52.8,29.1,24.0,0,2,86.0,0,40.8
1328,2024-08-14,Cape Coast South,Elmina,55.8,32.7,23.4,0,4,83.1,0,36.5
1329,2021-10-25,Mankessim,Mfantsiman,55.8,30.0,27.2,0,3,102.4,0,33.6
1330,2023-05-10,Komenda,Abura Asebu Kwamankese,38.4,32.8,24.5,0,1,98.9,0,41.6
1331,2023-07-25,Cape Coast North,Cape Coast,33.7,31.5,24.2,1,4,92.3,0,44.0
1332,2024-12-05,Mankessim,Elmina,34.0,31.9,24.1,0,2,93.9,0,39.1
1333,2021-04-06,Komenda,Elmina,74.4,29.6,24.8,0,4,91.6,1,45.9
1334,2021-05-28,Mankessim,Elmina,44.0,29.2,25.7,2,4,89.6,0,42.5
1335,2022-12-03,Cape Coast North,Abura Asebu Kwamankese,83.7,29.4,21.0,0,0,94.2,1,49.6
1336,2023-02-20,Mankessim,Abura Asebu Kwamankese,74.9,29.8,25.3,0,3,99.4,0,31.3
1337,2024-04-08,Mankessim,Cape Coast,55.3,32.1,23.3,2,1,97.4,1,55.0
1338,2022-01-18,Komenda,Komenda,99.9,31.0,22.5,0,2,86.2,5,49.2
1339,2025-05-21,Komenda,Elmina,165.7,33.6,23.3,1,2,82.7,4,37.5
1340,2022-07-09,Cape Coast South,Abura Asebu Kwamankese,50.6,27.8,23.8,1,2,85.3,2,49.1
1341,2025-10-13,Cape Coast South,Komenda,43.3,31.4,23.3,0,2,95.9,1,51.6
1342,2022-07-15,Komenda,Ekumfi,95.5,28.8,25.1,0,4,74.7,1,37.7
1343,2024-10-02,Cape Coast North,Ekumfi,55.7,30.4,25.3,1,3,91.2,0,23.0
1344,2025-08-03,Elmina,Abura Asebu Kwamankese,55.3,30.2,24.5,0,3,84.2,1,51.3
1345,2024-06-23,Komenda,Cape Coast,36.1,32.4,23.5,1,2,86.9,2,44.3
1346,2021-02-09,Cape Coast South,Mfantsiman,32.2,28.1,25.5,0,7,92.6,0,33.1
1347,2025-01-21,Cape Coast North,Cape Coast,61.6,31.3,25.3,1,3,86.5,0,41.1
1348,2023-06-11,Elmina,Komenda,120.0,30.8,20.5,1,3,82.8,0,44.3
1349,2022-05-23,Komenda,Komenda,77.9,31.0,24.4,1,1,76.1,1,38.0
1350,2023-05-10,Mankessim,Mfantsiman,39.3,29.8,22.1,1,1,90.4,1,72.2
1351,2025-07-14,Mankessim,Abura Asebu Kwamankese,47.5,28.8,24.0,0,1,110.3,0,42.9
1352,2025-01-15,Cape Coast South,Ekumfi,34.8,28.1,24.2,0,6,97.7,0,51.7
1353,2021-05-12,Winneba,Abura Asebu Kwamankese,156.6,30.5,23.3,0,2,83.8,2,45.0
1354,2021-04-02,Cape Coast North,Mfantsiman,43.9,29.3,24.2,1,3,90.2,0,41.4
1355,2025-04-27,Elmina,Abura Asebu Kwamankese,66.9,32.8,21.8,2,1,79.0,0,41.9
1356,2023-01-18,Cape Coast South,Cape Coast,72.1,33.3,22.6,0,4,91.0,0,39.8
1357,2021-08-09,Winneba,Cape Coast,25.9,30.8,27.6,1,3,97.3,0,43.3
1358,2024-11-20,Komenda,Mfantsiman,24.9,32.8,22.6,0,3,101.4,2,11.1
1359,2023-05-31,Cape Coast North,Cape Coast,26.2,27.7,25.6,0,3,83.7,1,30.4
1360,2024-07-25,Elmina,Cape Coast,88.4,27.2,23.4,1,2,95.4,0,43.6
1361,2021-03-09,Cape Coast South,Elmina,64.5,30.0,23.7,0,2,95.9,0,42.1
1362,2021-03-30,Mankessim,Ekumfi,62.8,34.7,22.8,0,2,73.5,0,20.9
1363,2024-10-25,Komenda,Mfantsiman,44.4,28.8,22.2,0,1,81.4,0,42.4
1364,2025-05-27,Cape Coast South,Komenda,64.0,31.7,24.4,0,3,80.3,1,51.2
1365,2024-05-29,Winneba,Abura Asebu Kwamankese,50.7,32.5,24.5,0,4,98.8,0,41.3
1366,2021-03-12,Mankessim,Elmina,63.6,28.8,22.2,1,1,89.5,0,49.0
1367,2022-01-27,Komenda,Komenda,25.0,33.7,26.4,0,7,92.6,0,47.1
1368,2022-06-14,Cape Coast South,Komenda,16.2,29.8,24.5,0,2,103.7,1,57.0
1369,2022-08-25,Cape Coast North,Ekumfi,33.4,33.1,24.7,0,3,88.7,2,36.4
1370,2021-03-01,Cape Coast North,Ekumfi,80.6,30.6,21.6,1,5,89.9,0,56.3
1371,2022-04-02,Elmina,Cape Coast,110.9,33.2,23.7,3,1,77.2,0,35.3
1372,2022-03-21,Cape Coast North,Komenda,84.4,31.6,25.4,1,6,93.2,0,34.1
1373,2023-01-10,Cape Coast North,Mfantsiman,48.2,30.3,25.7,2,4,92.4,0,61.2
1374,2022-06-27,Elmina,Abura Asebu Kwamankese,36.8,32.5,23.3,0,1,95.4,0,48.9
1375,2024-02-11,Komenda,Cape Coast,9.7,34.0,23.0,0,3,99.7,0,31.7
1376,2022-06-02,Mankessim,Mfantsiman,107.5,29.6,25.6,1,3,88.0,1,34.9
1377,2023-01-10,Cape Coast South,Cape Coast,51.6,31.2,25.2,1,0,87.3,0,50.4
1378,2022-04-08,Komenda,Mfantsiman,33.1,30.0,22.0,0,3,103.1,0,36.8
1379,2021-05-26,Cape Coast South,Cape Coast,73.3,33.8,23.3,1,4,99.0,0,54.8
1380,2025-11-12,Cape Coast North,Abura Asebu Kwamankese,113.1,30.5,21.6,1,2,87.6,0,25.1
1381,2024-08-26,Winneba,Mfantsiman,21.5,32.9,26.0,0,1,91.4,1,62.2
1382,2024-04-06,Elmina,Cape Coast,100.4,32.2,23.9,2,1,97.6,0,51.4
1383,2023-08-05,Mankessim,Abura Asebu Kwamankese,51.6,29.5,24.1,1,2,94.2,0,29.3
1384,2025-11-07,Komenda,Elmina,59.1,28.7,25.0,1,1,94.8,3,52.0
1385,2021-07-21,Cape Coast South,Abura Asebu Kwamankese,113.9,29.5,21.4,0,0,91.3,0,29.9
1386,2025-01-19,Winneba,Abura Asebu Kwamankese,43.0,32.8,26.0,1,1,90.9,1,32.2
1387,2025-06-13,Cape Coast South,Cape Coast,81.7,32.6,26.4,0,4,79.4,1,36.2
1388,2022-04-27,Elmina,Mfantsiman,47.3,32.6,22.8,1,2,79.8,0,58.6
1389,2025-08-27,Komenda,Ekumfi,134.9,30.3,23.1,3,3,78.5,0,37.5
1390,2021-01-06,Mankessim,Ekumfi,71.3,34.0,26.0,0,3,95.5,1,51.4
1391,2025-04-08,Elmina,Mfantsiman,50.8,30.9,21.4,0,4,95.7,0,58.7
1392,2023-12-08,Mankessim,Abura Asebu Kwamankese,38.0,28.2,22.7,0,0,96.3,1,48.8
1393,2022-09-04,Komenda,Cape Coast,61.9,32.3,27.5,0,2,84.5,0,50.8
1394,2024-11-28,Elmina,Komenda,52.6,30.1,25.7,0,3,100.8,2,28.9
1395,2023-08-15,Komenda,Komenda,51.3,32.8,25.6,1,4,108.6,0,44.1
1396,2024-01-16,Cape Coast North,Abura Asebu Kwamankese,57.6,32.8,26.4,0,2,80.6,2,54.5
1397,2025-01-02,Komenda,Mfantsiman,39.8,30.5,24.9,0,0,89.6,0,50.4
1398,2023-05-05,Cape Coast North,Cape Coast,48.1,27.3,26.0,0,2,84.7,1,37.4
1399,2022-09-21,Winneba,Mfantsiman,54.8,29.3,22.7,0,3,87.0,2,44.6
1400,2024-08-08,Komenda,Abura Asebu Kwamankese,48.9,35.1,24.4,1,3,85.7,0,39.6
1401,2022-01-01,Cape Coast South,Cape Coast,37.3,31.8,22.6,0,5,77.7,1,51.2
1402,2024-08-17,Komenda,Elmina,22.3,33.7,23.6,1,7,105.2,0,26.7
1403,2024-09-27,Komenda,Ekumfi,11.2,29.8,25.4,0,3,95.7,0,40.2
1404,2021-12-09,Winneba,Mfantsiman,88.2,31.3,24.3,2,3,88.5,2,62.1
1405,2023-12-02,Cape Coast South,Mfantsiman,55.4,30.3,22.6,1,2,93.4,0,39.9
1406,2023-04-21,Cape Coast North,Abura Asebu Kwamankese,54.2,31.5,25.1,0,1,68.8,0,54.1
1407,2021-10-12,Mankessim,Mfantsiman,59.4,30.5,26.4,1,4,86.9,0,43.2
1408,2023-11-11,Komenda,Abura Asebu Kwamankese,111.0,30.6,22.7,3,3,85.3,0,57.8
1409,2024-06-07,Komenda,Elmina,97.0,31.5,25.7,3,2,95.7,1,47.4
1410,2025-01-09,Cape Coast South,Elmina,65.7,33.2,27.3,1,3,90.5,0,36.8
1411,2022-02-25,Winneba,Elmina,41.7,30.4,24.0,0,2,103.5,2,36.2
1412,2024-04-03,Cape Coast South,Ekumfi,62.1,32.1,21.6,1,2,100.9,1,51.8
1413,2024-05-03,Mankessim,Abura Asebu Kwamankese,109.3,32.7,23.0,0,1,78.8,1,39.4
1414,2024-08-05,Cape Coast South,Abura Asebu Kwamankese,69.2,29.8,24.0,0,3,87.5,1,58.2
1415,2025-11-13,Elmina,Cape Coast,57.9,30.7,23.8,0,1,93.2,0,50.3
