market_record_id,date,region,district,market_name,commodity,price_ghs,wholesale_price_ghs,quantity_available_kg,seller_type,mobile_money_acceptance,market_centre_type
1075,2025-12-15,Volta,Hohoe,Aboabo Market,rice,12.91,11.17,136,retailer,no,peri-urban
1076,2024-06-10,Ahafo,Tano North,Keta Market,onion,6.21,5.34,170,aggregator,no,peri-urban
1077,2025-04-10,Bono,Sunyani,Kejetia,palm oil,10.49,9.82,102,wholesaler,yes,urban
1078,2023-01-25,Western North,Bodi,Makola,tomato,14.94,13.63,76,wholesaler,yes,urban
1079,2024-11-15,Northern,Tamale,Techiman Market,palm oil,11.17,9.19,404,retailer,yes,urban
1080,2025-02-25,Bono East,Kintampo,Agbogbloshie,rice,18.9,17.67,239,wholesaler,yes,rural
1081,2023-01-09,Oti,Dambai,Kejetia,maize,7.8,7.12,304,wholesaler,yes,rural
1082,2023-10-16,Upper West,Tumu,Ho Main Market,tomato,17.06,14.29,453,aggregator,no,rural
1083,2024-06-22,Northern,Yendi,Agbogbloshie,onion,18.54,15.37,339,aggregator,no,urban
1084,2024-11-13,Ahafo,Asunafo North,Agbogbloshie,cassava,18.82,16.13,261,aggregator,no,rural
1085,2024-01-14,North East,Walewale,Ho Main Market,plantain,7.78,6.96,484,wholesaler,yes,rural
1086,2023-02-27,Bono,Berekum,Agbogbloshie,cassava,15.03,13.44,222,wholesaler,no,peri-urban
1087,2025-04-15,Savannah,Bole,Makola,palm oil,10.65,9.09,568,aggregator,no,urban
1088,2024-05-02,Greater Accra,Accra,Tamale Central,onion,8.23,7.19,464,aggregator,yes,peri-urban
1089,2024-04-10,Ashanti,Mampong,Kejetia,maize,11.65,9.85,154,wholesaler,yes,urban
1090,2025-07-13,Upper West,Wa,Kotokuraba,rice,9.81,8.1,595,wholesaler,no,urban
1091,2024-08-30,Greater Accra,Kasoa East,Kejetia,palm oil,18.58,16.39,560,retailer,no,rural
1092,2023-09-21,Greater Accra,Tema,Agbogbloshie,yam,16.11,13.88,506,aggregator,no,peri-urban
1093,2023-07-24,Northern,Yendi,Techiman Market,tomato,8.99,7.96,591,aggregator,no,peri-urban
1094,2025-07-17,Ashanti,Obuasi,Ho Main Market,tomato,10.45,9.76,505,aggregator,yes,rural
1095,2025-09-14,Western North,Juaboso,Techiman Market,onion,11.78,9.86,585,wholesaler,yes,peri-urban
1096,2025-08-11,North East,Nalerigu,Kotokuraba,pepper,13.13,10.77,424,wholesaler,yes,peri-urban
1097,2022-05-02,Western North,Sefwi Wiawso,Makola,pepper,19.15,15.88,589,retailer,no,urban
1098,2022-06-08,Central,Komenda,Agbogbloshie,palm oil,17.15,15.02,452,retailer,no,peri-urban
1099,2025-04-16,Oti,Kadjebi,Ho Main Market,palm oil,13.71,12.41,567,aggregator,yes,peri-urban
1100,2025-09-13,Northern,Savelugu,Aboabo Market,palm oil,12.29,10.93,269,retailer,no,urban
1101,2022-11-03,North East,Bunkpurugu,Aboabo Market,palm oil,7.24,6.37,99,wholesaler,no,rural
1102,2025-01-17,Bono,Wenchi,Kotokuraba,pepper,21.16,18.25,34,retailer,yes,urban
1103,2024-01-21,Bono,Sunyani,Kotokuraba,rice,11.51,9.87,59,retailer,yes,rural
1104,2024-11-27,Savannah,Salaga,Keta Market,tomato,23.2,20.07,100,wholesaler,no,rural
1105,2023-08-14,Upper East,Bolgatanga,Kotokuraba,maize,14.42,12.88,529,aggregator,yes,urban
1106,2022-12-12,Oti,Kadjebi,Kotokuraba,yam,27.35,22.98,326,aggregator,no,urban
1107,2025-06-29,North East,Walewale,Makola,pepper,16.65,15.19,416,retailer,no,rural
1108,2022-05-29,Northern,Yendi,Keta Market,maize,8.16,7.25,223,wholesaler,no,urban
1109,2024-11-05,Ashanti,Kumasi,Aboabo Market,onion,10.86,9.26,230,wholesaler,no,urban
1110,2025-10-22,Bono,Sunyani,Aboabo Market,maize,12.69,11.17,418,retailer,no,peri-urban
1111,2024-04-14,Volta,Ho,Ho Main Market,palm oil,9.92,9.28,392,aggregator,no,urban
1112,2024-02-20,Volta,Kpando,Techiman Market,sardine,11.8,9.71,408,aggregator,yes,urban
1113,2022-04-28,North East,Bunkpurugu,Tamale Central,rice,8.34,7.04,277,aggregator,yes,peri-urban
1114,2023-12-05,Ashanti,Mampong,Agbogbloshie,pepper,13.49,11.79,134,wholesaler,no,rural
1115,2022-11-13,North East,Bunkpurugu,Ho Main Market,sardine,14.63,13.12,353,wholesaler,no,rural
1116,2022-10-15,Central,Komenda,Ho Main Market,onion,9.47,8.01,368,wholesaler,no,urban
1117,2024-06-26,Eastern,Suhum,Makola,palm oil,26.55,24.74,252,aggregator,yes,urban
1118,2025-10-06,Volta,Hohoe,Tamale Central,tomato,13.77,12.35,528,retailer,no,rural
1119,2022-10-24,Oti,Dambai,Ho Main Market,yam,10.12,9.36,468,wholesaler,yes,urban
1120,2025-05-02,Western,Tarkwa,Kejetia,plantain,7.61,6.54,96,wholesaler,yes,rural
1121,2025-11-16,Upper East,Bawku,Aboabo Market,cassava,13.75,12.64,117,retailer,no,rural
1122,2023-03-19,Bono East,Nkoranza,Kotokuraba,yam,12.29,10.64,587,aggregator,yes,peri-urban
1123,2025-07-28,Bono,Berekum,Kotokuraba,yam,17.71,15.06,481,wholesaler,yes,peri-urban
1124,2024-06-19,North East,Chereponi,Takoradi Market,onion,12.8,11.9,519,aggregator,yes,urban
1125,2022-10-28,Northern,Tamale,Makola,tomato,8.87,7.37,57,wholesaler,no,urban
1126,2024-06-16,Western,Shama,Keta Market,sardine,24.16,22.54,377,wholesaler,yes,rural
1127,2023-03-02,Western North,Juaboso,Agbogbloshie,pepper,15.68,13.72,261,retailer,no,urban
1128,2022-09-07,Upper West,Lawra,Aboabo Market,cassava,12.32,11.57,70,retailer,yes,peri-urban
1129,2023-11-17,Western North,Sefwi Wiawso,Kejetia,yam,14.26,12.62,444,retailer,yes,rural
1130,2024-01-22,Western,Shama,Ho Main Market,onion,15.89,14.47,146,retailer,yes,rural
1131,2024-09-24,North East,Bunkpurugu,Ho Main Market,pepper,8.17,6.71,122,aggregator,yes,urban
1132,2023-02-10,Northern,Savelugu,Makola,onion,14.23,12.52,496,aggregator,yes,rural
1133,2024-03-11,Ahafo,Goaso,Agbogbloshie,tomato,11.5,10.45,248,aggregator,no,rural
1134,2022-09-01,Central,Mfantsiman,Techiman Market,rice,16.08,14.7,455,retailer,no,rural
1135,2023-01-02,Upper East,Bawku,Kejetia,onion,10.39,8.72,404,wholesaler,yes,peri-urban
1136,2022-04-30,Greater Accra,Madina,Agbogbloshie,sardine,10.9,9.49,104,aggregator,yes,rural
1137,2024-04-29,North East,Bunkpurugu,Techiman Market,onion,24.1,20.97,378,retailer,yes,peri-urban
1138,2023-03-09,Volta,Hohoe,Agbogbloshie,pepper,20.71,17.24,46,retailer,yes,rural
1139,2022-07-02,Savannah,Damongo,Ho Main Market,tomato,4.25,3.71,91,retailer,no,urban
1140,2024-01-29,Ashanti,Ejisu,Ho Main Market,sardine,20.18,18.5,114,aggregator,no,urban
1141,2025-02-15,Upper East,Navrongo,Tamale Central,maize,13.12,11.23,445,wholesaler,yes,rural
1142,2022-01-31,Savannah,Sawla,Takoradi Market,onion,10.51,9.16,25,aggregator,no,urban
1143,2024-09-03,Volta,Hohoe,Takoradi Market,tomato,9.46,8.85,109,retailer,yes,peri-urban
1144,2025-03-18,Bono East,Atebubu,Makola,rice,9.66,7.96,241,retailer,yes,rural
1145,2023-06-12,Greater Accra,Madina,Techiman Market,plantain,10.61,9.45,171,retailer,no,peri-urban
1146,2025-07-20,Central,Komenda,Ho Main Market,pepper,9.07,8.25,576,aggregator,no,rural
1147,2024-05-13,Ahafo,Goaso,Takoradi Market,tomato,8.38,7.64,231,wholesaler,yes,peri-urban
1148,2025-11-09,Upper West,Lawra,Tamale Central,pepper,9.35,8.47,282,aggregator,yes,urban
1149,2022-04-12,Volta,Hohoe,Keta Market,rice,15.08,13.68,401,retailer,yes,peri-urban
1150,2024-12-31,Ashanti,Ejisu,Ho Main Market,plantain,13.7,11.33,589,retailer,no,peri-urban
1151,2023-09-15,Western North,Bodi,Tamale Central,tomato,16.36,14.46,76,retailer,yes,urban
1152,2024-03-15,Central,Komenda,Kotokuraba,palm oil,13.15,12.02,445,aggregator,no,urban
1153,2023-02-12,Eastern,Akim Oda,Agbogbloshie,rice,8.52,7.08,161,aggregator,yes,rural
1154,2025-10-02,Ahafo,Goaso,Takoradi Market,palm oil,16.01,13.15,587,aggregator,no,rural
1155,2025-10-22,Upper East,Navrongo,Keta Market,cassava,9.47,8.69,543,retailer,no,peri-urban
1156,2024-04-09,Bono,Sunyani,Tamale Central,cassava,16.88,15.28,34,aggregator,no,rural
1157,2024-02-28,Eastern,Akim Oda,Techiman Market,pepper,8.95,7.78,27,wholesaler,yes,peri-urban
1158,2023-09-10,Eastern,Suhum,Kejetia,yam,10.58,9.87,250,wholesaler,yes,rural
1159,2023-07-03,Greater Accra,Tema,Keta Market,sardine,11.86,10.82,205,wholesaler,yes,urban
1160,2022-10-18,Oti,Dambai,Aboabo Market,tomato,17.05,15.96,72,aggregator,no,urban
1161,2023-02-26,Upper East,Navrongo,Kotokuraba,plantain,14.32,13.34,156,retailer,no,urban
1162,2022-06-30,Volta,Keta,Ho Main Market,yam,13.56,11.9,193,retailer,no,urban
1163,2023-10-17,Volta,Keta,Ho Main Market,pepper,26.05,23.72,238,retailer,no,peri-urban
1164,2022-04-24,Bono,Sunyani,Kotokuraba,cassava,7.08,6.37,282,retailer,no,urban
1165,2025-06-15,Western North,Bibiani,Ho Main Market,rice,9.36,8.59,274,retailer,no,urban
1166,2025-01-22,Ahafo,Goaso,Kejetia,rice,9.22,8.43,289,aggregator,no,urban
1167,2022-09-17,Upper West,Tumu,Agbogbloshie,cassava,7.24,6.07,243,wholesaler,yes,urban
1168,2025-02-04,Greater Accra,Accra,Ho Main Market,maize,10.47,8.88,153,aggregator,no,rural
1169,2022-09-01,Upper East,Bawku,Kotokuraba,onion,17.13,14.59,182,retailer,no,peri-urban
1170,2023-02-27,Savannah,Bole,Ho Main Market,tomato,10.95,10.05,92,aggregator,no,peri-urban
1171,2022-12-01,Bono,Dormaa,Keta Market,onion,11.98,10.99,562,aggregator,no,rural
1172,2024-11-12,Central,Mfantsiman,Kotokuraba,plantain,7.37,6.48,503,aggregator,no,rural
1173,2022-09-28,Bono East,Nkoranza,Keta Market,maize,10.19,9.07,274,retailer,yes,peri-urban
1174,2025-03-09,Upper East,Paga,Kejetia,plantain,11.45,10.53,217,retailer,no,peri-urban
1175,2023-03-30,Western,Sekondi-Takoradi,Tamale Central,tomato,16.86,14.46,446,retailer,no,rural
1176,2025-11-08,Ahafo,Goaso,Aboabo Market,cassava,7.49,6.19,512,aggregator,no,urban
1177,2023-08-17,Upper East,Navrongo,Aboabo Market,yam,11.48,10.08,101,aggregator,yes,peri-urban
1178,2025-11-01,Greater Accra,Madina,Kotokuraba,sardine,19.7,18.31,327,wholesaler,no,rural
1179,2024-10-06,Volta,Hohoe,Kejetia,palm oil,11.52,10.54,393,wholesaler,no,urban
1180,2024-05-05,Upper West,Tumu,Ho Main Market,yam,6.42,5.55,583,retailer,yes,urban
1181,2025-12-16,Bono East,Kintampo,Takoradi Market,palm oil,21.07,17.44,478,wholesaler,no,rural
1182,2025-03-25,Western North,Bodi,Takoradi Market,tomato,17.41,15.61,520,retailer,no,peri-urban
1183,2025-09-20,Western North,Juaboso,Kotokuraba,pepper,18.25,16.79,376,retailer,yes,peri-urban
1184,2022-05-12,Ahafo,Tano North,Agbogbloshie,plantain,7.31,6.58,315,aggregator,yes,urban
1185,2024-02-07,Savannah,Bole,Agbogbloshie,sardine,22.86,19.91,599,wholesaler,yes,rural
1186,2023-05-16,Eastern,Akim Oda,Kotokuraba,palm oil,10.27,8.57,319,retailer,no,urban
1187,2025-03-09,Bono East,Techiman,Keta Market,sardine,11.26,10.46,362,retailer,no,urban
1188,2022-05-15,Upper West,Jirapa,Agbogbloshie,cassava,10.53,8.98,139,wholesaler,no,urban
1189,2024-02-06,Bono East,Techiman,Agbogbloshie,maize,18.75,15.88,588,wholesaler,no,rural
1190,2024-03-22,Western,Shama,Agbogbloshie,sardine,12.64,11.6,205,wholesaler,no,peri-urban
1191,2025-12-01,Ashanti,Kumasi,Techiman Market,sardine,15.94,14.95,177,wholesaler,yes,urban
1192,2024-02-09,Western North,Bibiani,Ho Main Market,pepper,13.83,12.44,247,wholesaler,no,peri-urban
1193,2022-04-04,Ahafo,Asunafo North,Takoradi Market,plantain,13.02,11.65,327,wholesaler,yes,peri-urban
1194,2025-06-18,Bono,Berekum,Agbogbloshie,plantain,9.67,8.3,253,wholesaler,no,rural
1195,2022-06-14,Oti,Jasikan,Makola,palm oil,25.39,20.88,30,retailer,yes,peri-urban
1196,2022-11-21,Central,Kasoa,Kejetia,yam,8.07,6.8,194,aggregator,yes,peri-urban
1197,2025-05-26,Upper East,Bawku,Kotokuraba,maize,15.55,13.84,21,retailer,no,urban
1198,2024-07-28,Northern,Tolon,Agbogbloshie,sardine,15.36,12.87,201,retailer,yes,rural
1199,2023-09-12,Volta,Ho,Keta Market,plantain,20.17,18.68,369,aggregator,no,rural
1200,2022-08-19,Western,Sekondi-Takoradi,Kejetia,rice,21.89,18.44,401,aggregator,no,urban
1201,2023-08-05,Greater Accra,Kasoa East,Aboabo Market,pepper,12.83,11.32,316,aggregator,yes,urban
1202,2024-01-03,Bono East,Kintampo,Aboabo Market,plantain,16.21,14.29,216,wholesaler,yes,peri-urban
1203,2025-04-17,North East,Walewale,Ho Main Market,onion,24.97,22.29,305,wholesaler,no,peri-urban
1204,2025-01-08,Upper East,Bolgatanga,Makola,yam,13.16,11.31,575,wholesaler,no,rural
1205,2025-10-09,Bono East,Kintampo,Ho Main Market,rice,9.27,8.57,541,retailer,no,rural
1206,2023-11-02,Eastern,Akim Oda,Keta Market,cassava,11.77,10.28,244,aggregator,no,peri-urban
1207,2025-03-30,Upper East,Bawku,Ho Main Market,sardine,8.53,7.71,305,aggregator,yes,urban
1208,2025-12-21,Ahafo,Tano North,Makola,cassava,15.33,13.74,350,retailer,no,rural
1209,2023-02-07,Volta,Hohoe,Kejetia,palm oil,19.54,16.3,580,wholesaler,yes,urban
1210,2024-11-21,Eastern,Suhum,Kotokuraba,tomato,12.91,11.55,182,aggregator,no,peri-urban
1211,2022-05-01,Western North,Juaboso,Agbogbloshie,sardine,7.63,6.76,212,retailer,no,rural
1212,2023-12-28,Oti,Kadjebi,Agbogbloshie,cassava,19.25,17.86,164,wholesaler,no,rural
1213,2023-01-20,Central,Mfantsiman,Kotokuraba,cassava,7.23,6.69,557,retailer,yes,peri-urban
1214,2025-12-19,Volta,Keta,Ho Main Market,palm oil,7.84,6.57,289,wholesaler,yes,peri-urban
1215,2023-04-21,Ashanti,Mampong,Aboabo Market,maize,12.65,10.5,70,retailer,yes,urban
1216,2023-07-14,Ahafo,Tano North,Aboabo Market,tomato,14.7,12.57,546,wholesaler,no,urban
1217,2025-04-05,Upper West,Tumu,Makola,onion,15.61,14.65,147,retailer,no,peri-urban
1218,2023-01-24,Eastern,Koforidua,Kejetia,rice,13.16,10.83,65,retailer,yes,peri-urban
1219,2025-09-18,Savannah,Damongo,Ho Main Market,sardine,24.93,22.46,253,retailer,no,peri-urban
1220,2024-02-29,Ashanti,Obuasi,Keta Market,plantain,13.77,12.3,467,retailer,yes,rural
1221,2024-01-23,Northern,Savelugu,Agbogbloshie,cassava,19.34,17.36,462,aggregator,yes,peri-urban
1222,2023-12-05,Northern,Savelugu,Keta Market,tomato,17.73,15.0,522,aggregator,no,rural
1223,2022-02-22,Ahafo,Goaso,Techiman Market,rice,8.56,7.25,304,aggregator,yes,peri-urban
1224,2023-07-21,Western,Shama,Tamale Central,yam,12.69,11.06,151,aggregator,no,rural
1225,2024-03-31,Central,Cape Coast,Makola,rice,28.31,23.54,495,retailer,no,urban
1226,2024-11-10,North East,Bunkpurugu,Makola,pepper,11.29,9.36,563,aggregator,yes,urban
1227,2024-11-08,Bono East,Atebubu,Takoradi Market,sardine,10.63,8.83,375,aggregator,no,rural
1228,2024-05-11,Bono,Dormaa,Kejetia,palm oil,14.29,12.7,56,retailer,yes,urban
1229,2022-11-18,Central,Mfantsiman,Takoradi Market,plantain,11.43,9.92,157,aggregator,yes,urban
1230,2024-04-06,Central,Mfantsiman,Takoradi Market,plantain,10.2,8.72,441,aggregator,yes,rural
1231,2023-03-09,North East,Bunkpurugu,Makola,cassava,11.37,9.75,464,wholesaler,no,peri-urban
1232,2024-12-18,Western North,Bibiani,Kejetia,onion,22.22,18.77,261,aggregator,yes,peri-urban
1233,2025-03-20,Eastern,Nsawam,Keta Market,rice,12.84,11.16,264,wholesaler,no,rural
1234,2022-02-27,Western,Tarkwa,Agbogbloshie,plantain,8.46,7.14,558,aggregator,yes,urban
1235,2024-10-14,Ashanti,Kumasi,Tamale Central,rice,7.93,7.17,228,retailer,no,peri-urban
1236,2024-01-21,Savannah,Salaga,Keta Market,tomato,29.15,24.34,476,aggregator,yes,peri-urban
1237,2025-08-09,Ahafo,Tano North,Makola,sardine,12.45,11.63,118,retailer,yes,urban
1238,2022-07-01,Upper West,Lawra,Techiman Market,sardine,15.68,13.03,521,aggregator,no,rural
1239,2023-08-30,Bono,Sunyani,Ho Main Market,sardine,10.28,9.59,156,aggregator,yes,rural
1240,2025-01-06,Ashanti,Mampong,Makola,plantain,15.06,13.86,206,retailer,yes,peri-urban
1241,2024-08-18,Bono East,Atebubu,Techiman Market,palm oil,22.44,20.23,55,retailer,no,rural
1242,2022-04-15,Bono,Dormaa,Kotokuraba,sardine,10.72,9.96,498,retailer,no,urban
1243,2025-07-08,Western,Shama,Agbogbloshie,maize,15.81,13.23,74,retailer,yes,rural
1244,2023-08-30,Western,Shama,Kotokuraba,tomato,8.23,6.92,490,wholesaler,yes,rural
1245,2025-05-31,Northern,Tolon,Makola,palm oil,27.33,23.24,103,wholesaler,no,rural
1246,2024-09-16,Western,Sekondi-Takoradi,Techiman Market,plantain,14.79,12.56,25,retailer,yes,rural
1247,2023-04-29,Central,Kasoa,Keta Market,plantain,11.65,9.99,382,wholesaler,no,urban
1248,2022-05-09,Bono East,Atebubu,Makola,yam,12.13,10.78,189,aggregator,no,rural
1249,2022-11-15,Western North,Bibiani,Ho Main Market,pepper,11.26,9.27,268,aggregator,yes,peri-urban
1250,2023-12-08,Oti,Kadjebi,Aboabo Market,maize,11.47,9.93,229,aggregator,no,rural
1251,2023-05-24,Northern,Savelugu,Agbogbloshie,palm oil,5.72,4.86,263,wholesaler,no,peri-urban
1252,2022-01-20,Western North,Juaboso,Agbogbloshie,sardine,13.01,11.62,160,wholesaler,yes,urban
1253,2024-01-22,Bono East,Kintampo,Ho Main Market,cassava,12.82,12.03,199,aggregator,yes,rural
1254,2022-08-23,Eastern,Nsawam,Ho Main Market,pepper,15.98,14.1,36,retailer,yes,peri-urban
1255,2023-08-29,Volta,Kpando,Techiman Market,plantain,11.21,9.76,35,aggregator,yes,rural
1256,2023-07-08,Oti,Dambai,Tamale Central,maize,10.28,8.88,404,wholesaler,no,rural
1257,2025-10-05,Ahafo,Asutifi South,Agbogbloshie,sardine,13.43,12.28,360,aggregator,no,peri-urban
1258,2023-03-29,Western,Tarkwa,Takoradi Market,pepper,7.66,6.35,65,aggregator,no,urban
1259,2023-08-09,Upper West,Jirapa,Keta Market,plantain,14.16,13.24,523,wholesaler,yes,urban
1260,2024-09-10,Ashanti,Ejisu,Keta Market,cassava,7.02,6.11,162,wholesaler,no,urban
1261,2023-02-27,Western,Axim,Keta Market,pepper,19.93,17.09,304,wholesaler,yes,urban
1262,2025-04-28,Bono East,Techiman,Kotokuraba,sardine,17.11,16.03,374,wholesaler,no,urban
1263,2025-02-22,Northern,Yendi,Makola,rice,9.74,9.08,544,aggregator,yes,urban
1264,2022-01-06,Eastern,Akim Oda,Techiman Market,cassava,16.97,15.22,576,wholesaler,yes,rural
1265,2023-04-03,Eastern,Nsawam,Kejetia,rice,14.0,11.51,66,retailer,no,rural
1266,2023-07-08,Savannah,Sawla,Agbogbloshie,yam,9.46,8.61,547,wholesaler,yes,peri-urban
1267,2023-06-06,Northern,Tolon,Techiman Market,onion,6.63,5.7,126,wholesaler,no,urban
1268,2025-01-17,Upper East,Bawku,Keta Market,palm oil,15.04,13.03,22,aggregator,no,urban
1269,2024-04-25,Bono East,Atebubu,Takoradi Market,onion,10.2,8.56,114,retailer,no,urban
1270,2025-02-08,Bono,Dormaa,Kejetia,maize,19.75,17.44,152,retailer,no,peri-urban
1271,2023-07-05,Greater Accra,Madina,Makola,plantain,13.53,12.3,220,retailer,yes,rural
1272,2025-11-21,Upper East,Paga,Makola,pepper,10.54,8.99,273,wholesaler,no,rural
1273,2022-01-11,Western,Sekondi-Takoradi,Aboabo Market,yam,25.26,23.56,202,aggregator,no,urban
1274,2023-05-12,Greater Accra,Kasoa East,Agbogbloshie,pepper,16.47,13.89,169,aggregator,no,rural
1275,2024-11-05,Northern,Tamale,Agbogbloshie,rice,3.75,3.1,568,wholesaler,yes,rural
1276,2024-11-22,Western,Sekondi-Takoradi,Kejetia,tomato,11.36,10.19,509,retailer,no,rural
1277,2024-01-15,Eastern,Suhum,Ho Main Market,pepper,8.29,7.64,524,retailer,yes,urban
1278,2023-05-04,Ashanti,Ejisu,Agbogbloshie,cassava,10.18,9.51,432,aggregator,no,rural
1279,2025-04-26,Eastern,Koforidua,Kejetia,plantain,12.8,11.67,527,wholesaler,no,rural
1280,2024-01-06,Western,Shama,Techiman Market,pepper,15.24,12.86,423,retailer,no,peri-urban
1281,2023-04-03,North East,Bunkpurugu,Makola,plantain,14.75,13.83,255,wholesaler,no,urban
1282,2024-12-10,Eastern,Suhum,Ho Main Market,plantain,19.63,18.26,564,aggregator,no,rural
1283,2025-07-18,Northern,Tamale,Techiman Market,yam,16.82,14.12,561,wholesaler,yes,urban
1284,2023-04-09,Western,Tarkwa,Makola,rice,16.46,14.6,453,wholesaler,yes,rural
1285,2022-02-12,Western North,Bibiani,Techiman Market,sardine,14.45,12.81,565,wholesaler,no,urban
1286,2023-06-23,Bono East,Kintampo,Agbogbloshie,rice,21.12,18.44,227,wholesaler,no,rural
1287,2023-07-22,Bono,Dormaa,Keta Market,yam,12.05,11.3,159,retailer,no,rural
1288,2022-05-01,Savannah,Salaga,Aboabo Market,palm oil,12.16,10.06,326,aggregator,yes,peri-urban
1289,2023-09-17,Central,Komenda,Ho Main Market,cassava,6.91,6.19,589,retailer,no,urban
1290,2022-11-12,Bono,Berekum,Kotokuraba,palm oil,19.49,16.46,117,retailer,yes,rural
1291,2024-10-18,Savannah,Sawla,Kejetia,tomato,13.11,11.58,144,retailer,no,peri-urban
1292,2025-02-12,Upper East,Navrongo,Kejetia,sardine,37.59,34.34,368,retailer,no,peri-urban
1293,2023-09-13,Ashanti,Kumasi,Kejetia,palm oil,11.68,9.92,153,aggregator,no,urban
1294,2023-03-30,Ashanti,Mampong,Keta Market,plantain,13.89,12.05,245,aggregator,yes,urban
1295,2023-11-18,Bono East,Atebubu,Techiman Market,plantain,16.3,15.23,568,retailer,no,peri-urban
1296,2023-09-16,Bono,Berekum,Agbogbloshie,onion,9.16,8.35,587,wholesaler,yes,urban
1297,2023-09-04,Northern,Savelugu,Ho Main Market,onion,15.26,13.56,358,wholesaler,no,urban
1298,2024-08-16,Volta,Ho,Techiman Market,maize,13.63,11.54,341,wholesaler,yes,urban
1299,2023-10-09,Greater Accra,Accra,Keta Market,plantain,12.11,10.55,106,wholesaler,yes,rural
1300,2024-02-02,Eastern,Suhum,Makola,onion,20.3,18.53,114,wholesaler,no,urban
1301,2025-09-22,Western North,Juaboso,Makola,tomato,9.81,9.01,215,aggregator,yes,urban
1302,2022-08-28,Oti,Jasikan,Kotokuraba,sardine,14.82,12.59,211,wholesaler,no,peri-urban
1303,2024-01-04,Western North,Bibiani,Takoradi Market,palm oil,22.4,20.15,541,aggregator,no,peri-urban
1304,2025-11-10,Upper East,Navrongo,Tamale Central,yam,10.51,8.74,32,wholesaler,no,peri-urban
1305,2025-03-14,North East,Chereponi,Kotokuraba,onion,12.13,9.98,273,wholesaler,no,urban
1306,2023-01-12,Northern,Tamale,Agbogbloshie,rice,30.6,27.11,100,retailer,yes,urban
1307,2022-01-04,Bono,Berekum,Tamale Central,sardine,15.9,13.47,392,retailer,no,peri-urban
1308,2024-03-04,Upper East,Paga,Kejetia,sardine,11.28,9.36,413,retailer,yes,peri-urban
1309,2024-04-25,Western North,Bodi,Kejetia,maize,17.83,16.18,437,aggregator,no,rural
1310,2025-09-13,Oti,Kadjebi,Takoradi Market,tomato,11.04,9.71,78,aggregator,yes,rural
1311,2022-07-16,Greater Accra,Kasoa East,Aboabo Market,pepper,7.79,7.13,147,retailer,no,rural
1312,2023-01-24,Northern,Tolon,Kotokuraba,maize,21.77,19.59,560,retailer,yes,urban
1313,2022-09-18,Ahafo,Asutifi South,Ho Main Market,onion,9.15,8.3,352,wholesaler,no,urban
1314,2023-08-26,Oti,Dambai,Ho Main Market,rice,31.76,27.21,301,aggregator,no,peri-urban
1315,2022-04-04,Northern,Tamale,Kejetia,pepper,11.34,9.66,599,wholesaler,no,rural
1316,2025-07-04,Volta,Keta,Makola,plantain,28.41,25.34,226,wholesaler,yes,urban
1317,2022-05-16,Greater Accra,Madina,Agbogbloshie,tomato,8.34,7.04,291,retailer,no,rural
1318,2023-06-09,Oti,Dambai,Techiman Market,onion,19.28,17.7,328,wholesaler,no,rural
1319,2023-05-13,Volta,Kpando,Ho Main Market,sardine,16.04,14.16,422,wholesaler,yes,urban
1320,2025-04-16,Bono East,Kintampo,Makola,palm oil,18.05,15.29,194,retailer,yes,rural
1321,2022-04-22,Upper West,Wa,Techiman Market,rice,18.89,16.91,237,retailer,no,peri-urban
1322,2025-07-11,Western,Sekondi-Takoradi,Tamale Central,maize,11.31,10.56,345,wholesaler,yes,peri-urban
1323,2025-12-08,Savannah,Bole,Keta Market,onion,8.52,7.07,272,wholesaler,yes,urban
1324,2023-01-04,Upper East,Navrongo,Techiman Market,sardine,13.23,11.02,473,wholesaler,no,rural
1325,2024-07-24,Eastern,Akim Oda,Agbogbloshie,rice,14.56,13.41,208,aggregator,yes,peri-urban
1326,2025-11-02,Savannah,Sawla,Ho Main Market,tomato,11.41,9.51,462,wholesaler,yes,rural
1327,2024-02-07,Savannah,Bole,Keta Market,yam,14.84,12.24,149,retailer,yes,peri-urban
1328,2023-08-09,Eastern,Koforidua,Takoradi Market,sardine,15.11,13.02,504,wholesaler,no,peri-urban
1329,2025-11-07,Eastern,Suhum,Techiman Market,cassava,9.79,8.58,22,aggregator,yes,rural
1330,2023-11-04,Western,Axim,Keta Market,palm oil,15.46,13.73,370,wholesaler,no,urban
1331,2023-05-26,Ashanti,Ejisu,Keta Market,tomato,12.26,10.8,574,aggregator,no,urban
1332,2023-12-14,Central,Cape Coast,Kejetia,onion,10.54,9.8,152,aggregator,yes,urban
1333,2024-03-30,Greater Accra,Accra,Aboabo Market,rice,17.74,16.18,513,retailer,no,rural
1334,2023-01-12,Eastern,Akim Oda,Techiman Market,cassava,10.26,9.62,285,wholesaler,no,rural
1335,2023-06-29,Bono,Dormaa,Aboabo Market,rice,11.47,10.06,43,aggregator,no,rural
1336,2022-03-14,Savannah,Salaga,Ho Main Market,plantain,13.81,11.46,553,wholesaler,no,urban
1337,2024-08-31,Upper East,Bawku,Makola,pepper,21.78,20.36,22,aggregator,yes,rural
1338,2023-05-19,Central,Komenda,Makola,pepper,14.4,11.82,446,retailer,no,urban
1339,2025-10-07,Upper West,Lawra,Ho Main Market,plantain,16.2,14.79,23,retailer,no,peri-urban
